,scene_name,scene_id,scene_ver,th_BG,Layer.mean.of.Layer.1..unclassified,Layer.mean.of.Layer.2..unclassified,Layer.mean.of.Layer.3..unclassified,th_RL1,th_RL2,th_RL3,2,3,4,5,6,7,8,9,10,11,12
512,z JOSH.3090_Q1,870CCE59-68CF-11E8-9ECC-D89EF314B0B8,2,216,195.7791784,157.3734828,180.7769424,0.366676013,0.294745753,0.338578234,2,2,3,2,3,6,6,8,3,11,12
513,z JOSH.3090_Q2,870CCE5A-68CF-11E8-9ECC-D89EF314B0B8,2,186,172.9295239,118.5268558,151.487307,0.390409727,0.267588995,0.342001278,1,1,1,4,5,4,4,3,2,2,1
514,z JOSH.3090_Q3,870CCE5B-68CF-11E8-9ECC-D89EF314B0B8,2,216,190.3232705,148.1865696,172.3929461,0.372523454,0.290048466,0.33742808,2,3,2,2,3,7,8,4,10,6,10
515,z JOSH.3090_Q4,870CCE5C-68CF-11E8-9ECC-D89EF314B0B8,2,206,186.7215434,138.0274035,164.2261296,0.38186311,0.282279016,0.335857874,2,3,2,1,6,2,1,5,10,7,10
516,z JOSH.3126_2,870CCE5E-68CF-11E8-9ECC-D89EF314B0B8,2,201,155.2716181,131.1089974,165.0524786,0.34395267,0.290428414,0.365618916,1,1,1,4,5,4,1,9,1,10,8
517,z JOSH.3126_Q1,870CCE5F-68CF-11E8-9ECC-D89EF314B0B8,2,193,143.8300164,114.1856563,150.6065344,0.351987763,0.279440653,0.368571585,1,1,4,5,1,4,7,9,1,3,8
518,z JOSH.3126_Q2,870CCE60-68CF-11E8-9ECC-D89EF314B0B8,2,190,147.9089941,118.2112641,153.8973116,0.35214954,0.281443617,0.366406843,1,1,4,4,1,4,7,9,1,3,8
519,z JOSH.3126_Q3,870CCE61-68CF-11E8-9ECC-D89EF314B0B8,2,189,154.4547088,124.3109487,160.8590769,0.351333073,0.282766048,0.365900879,1,1,1,4,5,4,7,9,1,10,8
520,z JOSH.3126_Q4,870CCE62-68CF-11E8-9ECC-D89EF314B0B8,2,195,151.0841818,122.243727,159.1959271,0.349308337,0.282628879,0.368062784,1,1,1,4,5,4,7,9,1,10,8
521,z JOSH.3129_Q1,870CCE64-68CF-11E8-9ECC-D89EF314B0B8,2,199,189.9690678,126.0909856,154.8553855,0.403403779,0.267757171,0.32883905,1,3,1,1,6,2,5,7,7,4,7
522,z JOSH.3129_Q2,870CCE65-68CF-11E8-9ECC-D89EF314B0B8,2,197,193.6610686,142.0468165,168.1724591,0.384339399,0.28190585,0.333754752,2,3,2,2,3,7,8,5,10,6,10
523,z JOSH.3129_Q3,870CCE66-68CF-11E8-9ECC-D89EF314B0B8,2,178,159.1706664,107.5870377,139.6922822,0.391611937,0.264699327,0.343688736,1,1,4,5,1,1,7,6,8,3,11
524,z JOSH.3129_Q4,870CCE67-68CF-11E8-9ECC-D89EF314B0B8,2,188,170.6702341,117.5757374,149.7322092,0.389677481,0.26845113,0.34187139,1,1,1,4,5,4,4,6,2,2,1
525,z JOSH.3132_Q1,870CCE69-68CF-11E8-9ECC-D89EF314B0B8,2,183,173.9200088,107.0612146,138.948249,0.414164807,0.254950466,0.330884727,1,1,4,5,1,1,7,6,8,1,11
526,z JOSH.3132_Q2,870CCE6A-68CF-11E8-9ECC-D89EF314B0B8,2,204,186.0497107,132.4496894,160.5133929,0.388402384,0.276505537,0.335092079,1,3,2,1,6,2,1,5,7,7,7
527,z JOSH.3132_Q3,870CCE6B-68CF-11E8-9ECC-D89EF314B0B8,2,184,182.7790984,115.7373062,144.8694513,0.412234842,0.261030668,0.32673449,1,1,1,4,1,5,4,6,2,8,1
528,z JOSH.3132_Q4,870CCE6C-68CF-11E8-9ECC-D89EF314B0B8,2,178,176.8133826,113.2443456,144.8826071,0.406523305,0.260367541,0.333109154,1,1,4,4,1,4,7,6,8,1,1
529,z JOSH.3180_2,870CCE6E-68CF-11E8-9ECC-D89EF314B0B8,2,197,169.1074217,117.943606,146.1113109,0.39040195,0.272284997,0.337313053,1,1,1,4,5,4,4,9,1,3,8
530,z JOSH.3180_Q1,870CCE6F-68CF-11E8-9ECC-D89EF314B0B8,2,196,172.1633572,119.9459961,146.6381848,0.392397318,0.273382722,0.33421996,1,1,1,4,5,4,4,3,2,2,1
531,z JOSH.3180_Q2,870CCE70-68CF-11E8-9ECC-D89EF314B0B8,2,201,172.3613592,119.8861042,147.7978623,0.391690013,0.272440354,0.335869634,1,1,1,4,5,4,4,3,1,10,8
532,z JOSH.3180_Q3,870CCE71-68CF-11E8-9ECC-D89EF314B0B8,2,203,172.0910365,122.2561342,147.3416427,0.389620546,0.276792462,0.333586992,1,1,1,4,5,4,4,3,1,10,8
533,z JOSH.3180_Q4,870CCE72-68CF-11E8-9ECC-D89EF314B0B8,2,201,170.8083847,114.7914578,144.3255784,0.397297709,0.267003188,0.335699104,1,1,1,4,5,4,4,9,1,3,8
534,z JOSH.3228_Q1,870CCE74-68CF-11E8-9ECC-D89EF314B0B8,2,174,148.8796727,74.5624192,113.5701247,0.44176343,0.221245449,0.336991121,1,1,4,5,2,1,2,2,5,9,4
535,z JOSH.3228_Q2,870CCE75-68CF-11E8-9ECC-D89EF314B0B8,2,171,145.9937484,81.17525378,124.0872609,0.415633154,0.231099805,0.353267042,1,1,4,5,2,1,2,2,5,9,4
536,z JOSH.3228_Q3,870CCE76-68CF-11E8-9ECC-D89EF314B0B8,2,149,142.4198232,72.69837184,115.0096206,0.431408129,0.220212804,0.348379068,1,1,4,5,2,1,2,2,5,9,4
537,z JOSH.3228_Q4,870CCE77-68CF-11E8-9ECC-D89EF314B0B8,2,165,145.0125105,78.58730645,121.6744248,0.419992264,0.227608367,0.352399369,1,1,4,5,2,1,2,2,5,9,4
538,z JOSH.3290_Q1,870CCE79-68CF-11E8-9ECC-D89EF314B0B8,2,195,186.1478196,126.3629212,158.5827423,0.395139874,0.268233218,0.336626907,1,3,1,1,6,2,1,3,7,7,7
539,z JOSH.3290_Q3,870CCE7A-68CF-11E8-9ECC-D89EF314B0B8,2,192,183.3655564,123.6037971,156.5440351,0.395599266,0.266667156,0.337733578,1,3,1,4,5,2,4,3,2,2,7
540,z JOSH.3290_Q4,870CCE7B-68CF-11E8-9ECC-D89EF314B0B8,2,197,180.0394515,121.0824436,154.3367811,0.395292616,0.265847266,0.338860119,1,3,1,4,5,4,4,3,2,2,1
541,z JOSH.3393_Q1,870CCE7D-68CF-11E8-9ECC-D89EF314B0B8,2,198,168.3147071,124.4797139,161.8497328,0.370211968,0.273795919,0.355992113,1,1,1,4,5,4,1,3,1,10,8
542,z JOSH.3393_Q2,870CCE7E-68CF-11E8-9ECC-D89EF314B0B8,2,193,165.9719818,123.8656378,162.3648915,0.367030208,0.273916298,0.359053494,1,1,1,4,5,4,4,9,1,10,8
543,z JOSH.3393_Q3,870CCE7F-68CF-11E8-9ECC-D89EF314B0B8,2,194,167.7649947,125.164298,161.6398295,0.369063772,0.275347119,0.35558911,1,1,1,4,5,4,4,3,1,10,8
544,z JOSH.3393_Q4,870CCE80-68CF-11E8-9ECC-D89EF314B0B8,2,201,165.1185299,119.6052819,156.9402416,0.373855487,0.270806014,0.355338499,1,1,1,4,5,4,4,9,1,10,8
545,z SA_Vol Best.1735_1_u,870CCE81-68CF-11E8-9ECC-D89EF314B0B8,2,210,197.0346949,138.8039607,178.813336,0.38285035,0.269704505,0.347445145,2,3,2,2,3,7,8,4,10,6,10
546,z SA_Vol Best.1735_2,870CCE82-68CF-11E8-9ECC-D89EF314B0B8,2,196,192.5825614,127.3177827,169.3546438,0.393624115,0.260227869,0.346148017,1,3,2,1,6,2,1,5,7,7,7
547,z SA_Vol Best.1735_4_m,870CCE83-68CF-11E8-9ECC-D89EF314B0B8,2,200,200.014429,138.752031,179.7520146,0.385742146,0.267593225,0.346664629,2,3,2,2,3,7,8,4,10,6,9
548,z SA_Vol Best.1735_5,8D121D61-68CF-11E8-9ECC-D89EF314B0B8,2,190,181.6605019,119.2153689,162.2408854,0.392256379,0.257419684,0.350323937,1,3,1,4,5,2,4,3,2,2,7
549,z SA_Vol Best.1806_1,8D121D62-68CF-11E8-9ECC-D89EF314B0B8,2,180,172.1455682,104.5802816,146.6940814,0.406559908,0.246989511,0.346450582,1,1,4,5,1,4,7,6,8,1,11
550,z SA_Vol Best.1806_2,8D121D63-68CF-11E8-9ECC-D89EF314B0B8,2,192,176.9552688,118.0248847,159.3641644,0.389473934,0.259769695,0.350756372,1,1,1,4,5,4,4,3,2,2,1
551,z SA_Vol Best.1806_3_m,8D121D64-68CF-11E8-9ECC-D89EF314B0B8,2,178,176.9491841,110.4846723,153.1467627,0.401627254,0.250770614,0.347602132,1,1,1,4,1,4,4,6,2,2,1
552,z SA_Vol Best.1806_4_u,8D121D65-68CF-11E8-9ECC-D89EF314B0B8,2,210,192.6219644,130.7440163,169.7547543,0.390618262,0.265135913,0.344245825,2,3,2,1,6,7,8,5,10,7,10
553,z SA_Vol Best.1806_5,8D121D66-68CF-11E8-9ECC-D89EF314B0B8,2,191,176.3324619,109.6331225,151.4675983,0.403107192,0.250628271,0.346264537,1,1,1,4,1,4,4,6,2,2,1
554,z SA_Vol Best.1820_1_m,8D121D67-68CF-11E8-9ECC-D89EF314B0B8,2,212,217.5260874,165.5336734,194.2976466,0.376761577,0.286709188,0.336529235,2,2,3,3,4,3,3,1,4,5,2
555,z SA_Vol Best.1820_2_u,8D121D68-68CF-11E8-9ECC-D89EF314B0B8,2,222,216.0926033,168.4002091,195.6019837,0.37251257,0.290297741,0.337189689,2,2,3,3,4,3,3,1,4,5,2
556,z SA_Vol Best.1820_3,8D121D69-68CF-11E8-9ECC-D89EF314B0B8,2,202,195.1869028,138.9219979,172.6030471,0.385202882,0.274163652,0.340633466,2,3,2,2,3,7,8,5,10,6,10
557,z SA_Vol Best.1820_4,8D121D6A-68CF-11E8-9ECC-D89EF314B0B8,2,196,187.5886434,129.0367864,164.8183557,0.389637688,0.268020463,0.342341849,1,3,2,1,6,2,1,5,7,7,7
558,z SA_Vol Best.1820_5,8D121D6B-68CF-11E8-9ECC-D89EF314B0B8,2,197,197.0665176,134.9628371,168.0075425,0.394103953,0.269905757,0.335990291,2,3,2,1,6,7,8,5,7,7,3
559,z SA_Vol Best.1832_1_m,8D121D6C-68CF-11E8-9ECC-D89EF314B0B8,2,207,215.0451583,161.6458398,191.4084116,0.378534381,0.284537947,0.336927672,2,2,3,3,4,6,6,8,3,11,12
560,z SA_Vol Best.1832_2_u,8D121D6D-68CF-11E8-9ECC-D89EF314B0B8,2,220,220.4916837,170.3636217,195.6868335,0.375917891,0.29045419,0.333627919,2,2,3,3,4,3,3,1,4,5,2
561,z SA_Vol Best.1832_3,8D121D6E-68CF-11E8-9ECC-D89EF314B0B8,2,205,201.5993272,140.8227897,173.5577964,0.39071158,0.272923007,0.336365413,2,3,2,2,3,7,8,4,9,6,9
562,z SA_Vol Best.1832_4,8D121D6F-68CF-11E8-9ECC-D89EF314B0B8,2,199,190.1351011,133.1862361,163.3262966,0.390703844,0.273681051,0.335615105,1,3,2,1,6,2,1,5,7,7,7
563,z SA_Vol Best.1832_5,8D121D70-68CF-11E8-9ECC-D89EF314B0B8,2,200,199.8590365,143.7466773,176.4415755,0.384309352,0.276410781,0.339279868,2,3,2,2,3,7,8,4,10,6,9
564,z SA_Vol Best.1832_6,8D121D71-68CF-11E8-9ECC-D89EF314B0B8,2,205,207.0834922,142.0390136,174.8449875,0.395222022,0.271083637,0.333694341,2,2,2,2,3,7,8,4,9,6,9
565,z SA_Vol Best.1832_7,8D121D72-68CF-11E8-9ECC-D89EF314B0B8,2,203,203.9461371,138.5567954,170.6630114,0.397427264,0.270003879,0.332568857,2,3,2,2,3,7,8,4,9,6,9
566,z SA_Vol Best.1835_1_m,8D121D73-68CF-11E8-9ECC-D89EF314B0B8,2,212,211.4547878,155.1365852,186.9914919,0.381974951,0.280240945,0.337784104,2,2,3,3,4,6,6,8,3,11,12
567,z SA_Vol Best.1835_2_u,8D121D74-68CF-11E8-9ECC-D89EF314B0B8,2,217,219.1834753,175.9308558,200.3932709,0.368061591,0.295430075,0.336508334,2,2,3,3,4,3,3,1,4,5,5
568,z SA_Vol Best.1835_3,8D121D75-68CF-11E8-9ECC-D89EF314B0B8,2,199,196.4956592,144.6485676,176.4291895,0.379647897,0.279474492,0.340877611,2,3,2,2,3,7,8,4,10,6,9
569,z SA_Vol Best.1835_4,8D121D76-68CF-11E8-9ECC-D89EF314B0B8,2,204,197.3842532,144.5281765,175.5423918,0.381452148,0.279305884,0.339241968,2,3,2,2,3,7,8,4,10,6,9
570,z SA_Vol Best.1835_5,8D121D77-68CF-11E8-9ECC-D89EF314B0B8,2,191,199.8741861,143.689623,174.8067956,0.385581637,0.277194775,0.337223589,2,3,2,2,3,7,8,4,9,6,9
571,z SA_Vol Best.1845_2_u,8D121D78-68CF-11E8-9ECC-D89EF314B0B8,2,210,214.1439867,145.5522037,167.1495999,0.406464265,0.276270982,0.317264754,2,2,2,2,3,7,8,4,9,6,9
572,z SA_Vol Best.1845_3,8D121D79-68CF-11E8-9ECC-D89EF314B0B8,2,196,201.1808575,142.8921025,173.0897819,0.3890088,0.276300071,0.334691129,2,3,2,2,3,7,8,4,9,6,9
573,z SA_Vol Best.1845_4,8D121D7A-68CF-11E8-9ECC-D89EF314B0B8,2,203,192.8220088,134.8164347,166.1566399,0.390489932,0.273021015,0.336489053,2,3,2,1,6,2,1,5,7,7,10
574,z SA_Vol Best.1845_5,8D121D7B-68CF-11E8-9ECC-D89EF314B0B8,2,191,199.0052955,137.4435882,168.0063318,0.394495466,0.272459445,0.333045088,2,3,2,1,6,7,8,5,7,7,3
575,z SA_Vol Best.1845_6,8D121D7C-68CF-11E8-9ECC-D89EF314B0B8,2,201,204.5182341,132.3596767,163.7793485,0.408499488,0.264371832,0.32712868,2,3,2,1,6,7,8,5,9,4,3
576,z SA_Vol Best.1845_7,8D121D7D-68CF-11E8-9ECC-D89EF314B0B8,2,203,200.2350124,127.2970518,158.8215517,0.411706639,0.261737648,0.326555713,1,3,2,1,6,2,5,7,7,4,3
577,z SA_Vol Best.1847_1_u,8D121D7E-68CF-11E8-9ECC-D89EF314B0B8,2,220,221.7851242,175.4606287,199.2544609,0.371810637,0.294150152,0.334039211,2,2,3,3,4,3,3,1,4,5,5
578,z SA_Vol Best.1847_2_m,8D121D7F-68CF-11E8-9ECC-D89EF314B0B8,2,211,214.5355524,159.3626676,189.9265004,0.380500437,0.282645762,0.336853801,2,2,3,3,4,6,6,8,3,11,12
579,z SA_Vol Best.1847_3,8D121D80-68CF-11E8-9ECC-D89EF314B0B8,2,193,191.3969992,129.9141494,162.066231,0.395957708,0.268763403,0.33527889,1,3,2,1,6,2,1,5,7,7,7
580,z SA_Vol Best.1847_4,8D121D81-68CF-11E8-9ECC-D89EF314B0B8,2,195,194.8765428,134.3905941,165.9183029,0.393542554,0.271394478,0.335062967,2,3,2,1,6,2,1,5,7,7,3
581,z SA_Vol Best.1847_5,8D121D82-68CF-11E8-9ECC-D89EF314B0B8,2,190,190.0246892,123.6626606,155.3721687,0.405118501,0.263639593,0.331241906,1,3,1,1,6,5,5,7,6,4,7
582,z SA_Vol Best.1852_1_u,8D121D83-68CF-11E8-9ECC-D89EF314B0B8,2,224,221.2889089,179.573152,201.5864438,0.36731589,0.298072201,0.334611908,2,2,3,3,4,3,3,1,4,5,5
583,z SA_Vol Best.1852_2_m,8D121D84-68CF-11E8-9ECC-D89EF314B0B8,2,213,220.4070043,165.1862911,192.7894082,0.381074681,0.28560033,0.333324989,2,2,3,3,4,3,3,1,4,5,2
584,z SA_Vol Best.1852_3,8D121D85-68CF-11E8-9ECC-D89EF314B0B8,2,203,200.5649495,146.8863398,180.0248754,0.380235095,0.278470099,0.341294806,2,2,2,2,3,7,8,4,10,6,9
585,z SA_Vol Best.1852_4,8D121D86-68CF-11E8-9ECC-D89EF314B0B8,2,205,203.7251668,150.7724049,183.4668647,0.378696347,0.280264632,0.341039021,2,2,3,2,3,6,6,4,3,11,9
586,z SA_Vol Best.1852_5,8D121D87-68CF-11E8-9ECC-D89EF314B0B8,2,206,203.8075649,150.125873,183.2052128,0.379431949,0.279491846,0.341076206,2,2,3,2,3,6,6,4,3,11,9
587,z SA_Vol Best.1852_6,8D121D88-68CF-11E8-9ECC-D89EF314B0B8,2,208,205.7112277,140.384516,175.0263741,0.394746683,0.269388904,0.335864413,2,3,2,2,3,7,8,4,9,6,9
588,z SA_Vol Best.1852_7,8D121D89-68CF-11E8-9ECC-D89EF314B0B8,2,205,205.7898077,145.176816,180.3482692,0.387321738,0.27324063,0.339437632,2,2,2,2,3,7,8,4,9,6,9
589,z SA_Vol Best.1875_1_m,8D121D8A-68CF-11E8-9ECC-D89EF314B0B8,2,213,209.239694,146.2327103,179.0560805,0.391447229,0.273573279,0.334979492,2,2,2,2,3,6,6,4,3,11,9
590,z SA_Vol Best.1875_2_u,8D121D8B-68CF-11E8-9ECC-D89EF314B0B8,2,218,216.2421858,164.2951378,191.8167016,0.377811942,0.287051598,0.33513646,2,2,3,3,4,3,3,1,4,5,2
591,z SA_Vol Best.1875_3,8D121D8C-68CF-11E8-9ECC-D89EF314B0B8,2,183,191.4983212,126.3108182,157.8881941,0.402563369,0.265527699,0.331908932,1,3,1,1,6,2,5,7,7,4,7
592,z SA_Vol Best.1875_4,8D121D8D-68CF-11E8-9ECC-D89EF314B0B8,2,188,190.1628045,117.201983,147.6176021,0.417956406,0.257596746,0.324446848,1,1,1,4,5,5,4,7,6,8,6
593,z SA_Vol Best.1875_5,8D121D8E-68CF-11E8-9ECC-D89EF314B0B8,2,198,191.5878213,124.5548842,158.3962482,0.403734656,0.262475574,0.33378977,1,3,1,1,6,2,5,7,7,4,7
594,z SA_Vol Best.1875_6,8D121D8F-68CF-11E8-9ECC-D89EF314B0B8,2,203,195.9806575,132.026094,162.4656172,0.399575328,0.269181512,0.33124316,2,3,2,1,6,2,5,5,7,7,3
595,z SA_Vol Best.1875_7,8D121D90-68CF-11E8-9ECC-D89EF314B0B8,2,202,198.8026085,132.6299831,162.1538275,0.402771634,0.268706711,0.328521655,2,3,2,1,6,2,5,5,7,4,3
596,z SA_Vol Best.1890_1_m,8D121D91-68CF-11E8-9ECC-D89EF314B0B8,2,209,217.2416073,153.5095194,183.278233,0.392112085,0.277078311,0.330809604,2,2,3,3,4,6,6,8,3,11,12
597,z SA_Vol Best.1890_2_u,8D121D92-68CF-11E8-9ECC-D89EF314B0B8,2,214,218.2506935,172.8827147,199.5382519,0.369495793,0.292688352,0.337815855,2,2,3,3,4,3,3,1,4,5,5
598,z SA_Vol Best.1890_3,8D121D93-68CF-11E8-9ECC-D89EF314B0B8,2,206,210.1427684,152.2225252,184.7236822,0.384110771,0.278240893,0.337648336,2,2,3,2,3,6,6,8,3,11,12
599,z SA_Vol Best.1890_4,8D121D94-68CF-11E8-9ECC-D89EF314B0B8,2,203,206.9966919,152.2554066,184.0923589,0.380967707,0.280218938,0.338813356,2,2,3,2,3,6,6,8,3,11,12
600,z SA_Vol Best.1890_5,9318B222-68CF-11E8-9ECC-D89EF314B0B8,2,210,206.9172029,152.7497408,185.3216407,0.379672545,0.280280625,0.34004683,2,2,3,2,3,6,6,8,3,11,12
601,z SA_Vol Best.1955_3,9318B223-68CF-11E8-9ECC-D89EF314B0B8,2,191,193.6615266,137.3257693,170.2998704,0.386328515,0.27394631,0.339725175,2,3,2,1,6,2,8,5,7,7,10
602,z SA_Vol Best.1955_4,9318B224-68CF-11E8-9ECC-D89EF314B0B8,2,206,199.7059434,146.5372868,180.8027958,0.378915566,0.278035085,0.343049348,2,2,2,2,3,7,8,4,10,6,9
603,z SA_Vol Best.1955_5,9318B225-68CF-11E8-9ECC-D89EF314B0B8,2,196,197.2510885,138.7540277,172.934916,0.387572358,0.272633354,0.339794288,2,3,2,2,3,7,8,5,10,6,10
604,z SA_Vol Best.1960_1_u,9318B226-68CF-11E8-9ECC-D89EF314B0B8,2,223,218.3904134,161.8259718,187.3106377,0.384810599,0.28514232,0.330047082,2,2,3,3,4,3,3,8,4,5,2
605,z SA_Vol Best.1960_2_m,9318B227-68CF-11E8-9ECC-D89EF314B0B8,2,202,204.1908737,145.7357922,178.7600643,0.386222808,0.275656232,0.338120959,2,2,2,2,3,7,8,4,9,6,9
606,z SA_Vol Best.1960_3,9318B228-68CF-11E8-9ECC-D89EF314B0B8,2,199,196.4642661,139.9300745,174.7767456,0.384341508,0.273744111,0.341914381,2,3,2,2,3,7,8,4,10,6,10
607,z SA_Vol Best.1960_4,9318B229-68CF-11E8-9ECC-D89EF314B0B8,2,199,202.8408961,131.988478,163.015649,0.40743783,0.265119609,0.32744256,2,3,2,1,6,7,5,5,7,4,3
608,z SA_Vol Best.2014_2,9318B22A-68CF-11E8-9ECC-D89EF314B0B8,2,216,222.6019798,166.3355897,184.419165,0.388243421,0.290108373,0.321648206,2,2,3,3,4,3,3,1,4,5,2
609,z SA_Vol Best.2014_Q1,9318B22B-68CF-11E8-9ECC-D89EF314B0B8,2,203,211.6187927,153.9424741,173.4563625,0.392600875,0.285598217,0.321800908,2,2,3,2,3,6,6,4,3,11,9
610,z SA_Vol Best.2014_Q2,9318B22C-68CF-11E8-9ECC-D89EF314B0B8,2,199,207.2294469,146.8075342,168.0503515,0.396924871,0.281193442,0.321881687,2,3,2,2,3,7,8,4,9,6,9
611,z SA_Vol Best.2014_Q3,9318B22D-68CF-11E8-9ECC-D89EF314B0B8,2,209,211.4708971,157.1819356,176.1904448,0.388131608,0.288490181,0.323378212,2,2,3,2,3,6,6,8,3,11,12
612,z SA_Vol Best.2648_1_u,9318B22E-68CF-11E8-9ECC-D89EF314B0B8,2,210,209.6968405,144.2309719,173.1413152,0.397854531,0.273647164,0.328498305,2,2,2,2,3,7,8,4,9,6,9
613,z SA_Vol Best.2648_2,9318B22F-68CF-11E8-9ECC-D89EF314B0B8,2,206,196.1708499,126.0797206,156.8075154,0.409492827,0.263182533,0.32732464,1,3,2,1,6,2,5,7,7,4,3
614,z SA_Vol Best.2648_A,9318B230-68CF-11E8-9ECC-D89EF314B0B8,2,187,173.0708361,110.9146796,147.2724891,0.401316229,0.257188686,0.341495085,1,1,4,4,1,4,7,6,8,3,1
615,z SA_Vol Best.2648_B,9318B231-68CF-11E8-9ECC-D89EF314B0B8,2,189,175.7894138,114.5538141,152.5344767,0.396925409,0.258657893,0.344416698,1,1,1,4,5,4,4,3,2,2,1
616,z SA_Vol Best.2648_C,9318B232-68CF-11E8-9ECC-D89EF314B0B8,2,201,170.5887158,117.8531105,156.1542615,0.383693695,0.265079054,0.351227251,1,1,1,4,5,4,4,3,1,10,8
617,z SA_Vol Best.2648_Q1,9318B233-68CF-11E8-9ECC-D89EF314B0B8,2,187,186.099528,123.2388528,156.182066,0.399766604,0.264733491,0.335499906,1,3,1,1,5,5,4,3,2,2,7
618,z SA_Vol Best.2648_Q2,9318B234-68CF-11E8-9ECC-D89EF314B0B8,2,189,193.1434353,122.601194,152.6348032,0.412365322,0.261756144,0.325878535,1,3,1,1,6,5,5,7,6,4,6
619,z SA_Vol Best.2648_Q3,9318B235-68CF-11E8-9ECC-D89EF314B0B8,2,196,206.5139015,137.3948884,167.8196673,0.403561496,0.268491788,0.327946717,2,3,2,2,3,7,8,4,9,6,3
620,z SA_Vol Best.2648_Q4,9318B236-68CF-11E8-9ECC-D89EF314B0B8,2,185,180.8593701,112.2391767,143.0776884,0.414647465,0.257325291,0.328027244,1,1,1,4,1,4,4,6,2,8,1
621,z SA_Vol Best.2740_1_u,9318B237-68CF-11E8-9ECC-D89EF314B0B8,2,210,214.4547559,154.0294641,186.2118742,0.386616668,0.277682619,0.335700713,2,2,3,3,4,6,6,8,3,11,12
622,z SA_Vol Best.2740_A,9318B238-68CF-11E8-9ECC-D89EF314B0B8,2,213,195.8664057,144.7955097,167.573456,0.385385231,0.284898529,0.329716241,2,3,2,2,3,7,8,4,10,6,10
623,z SA_Vol Best.2740_B,9318B239-68CF-11E8-9ECC-D89EF314B0B8,2,198,186.825261,128.0786185,154.211357,0.398250252,0.273021656,0.328728093,1,3,1,1,6,2,1,3,7,7,7
624,z SA_Vol Best.2740_C,9318B23A-68CF-11E8-9ECC-D89EF314B0B8,2,196,183.0402688,123.5305398,150.3648567,0.400582145,0.270345585,0.32907227,1,3,1,4,5,5,4,3,2,2,7
625,z SA_Vol Best.2740_Q1,9318B23B-68CF-11E8-9ECC-D89EF314B0B8,2,193,181.7637005,118.6247479,156.77501,0.397590177,0.259479942,0.34292988,1,1,1,4,5,4,4,3,2,2,1
626,z SA_Vol Best.2740_Q2,9318B23C-68CF-11E8-9ECC-D89EF314B0B8,2,186,181.5043697,113.5544122,147.9802169,0.409680345,0.256307938,0.334011717,1,1,1,4,1,4,4,6,2,2,1
627,z SA_Vol Best.2740_Q3,9318B23D-68CF-11E8-9ECC-D89EF314B0B8,2,196,176.2458715,108.205666,146.4181677,0.409046794,0.251133149,0.339820057,1,1,1,4,1,4,4,6,2,8,1
628,z SA_Vol Best.2740_Q4,9318B23E-68CF-11E8-9ECC-D89EF314B0B8,2,191,195.0397511,134.3933794,168.9651386,0.391333123,0.269650574,0.339016303,2,3,2,1,6,2,1,5,7,7,3
629,z SA_Vol Best.2780_Q2,9318B23F-68CF-11E8-9ECC-D89EF314B0B8,2,211,209.8198147,167.8505449,187.1486917,0.371481476,0.297175785,0.331342739,2,2,3,3,4,3,3,8,3,5,2
630,z SA_Vol Best.2780_Q4,9318B240-68CF-11E8-9ECC-D89EF314B0B8,2,212,209.6406848,163.7676496,183.6215942,0.376354436,0.294001527,0.329644037,2,2,3,3,4,6,6,8,3,11,12
631,z SA_Vol Best.2781_1_u,9318B241-68CF-11E8-9ECC-D89EF314B0B8,2,220,219.2161366,167.7085551,194.477891,0.377047064,0.288455126,0.334497811,2,2,3,3,4,3,3,1,4,5,2
632,z SA_Vol Best.2781_Q1,9318B242-68CF-11E8-9ECC-D89EF314B0B8,2,191,176.6553189,123.9305671,154.9070216,0.387833303,0.272080125,0.340086572,1,1,1,4,5,4,4,3,2,2,1
633,z SA_Vol Best.2781_Q2,9318B243-68CF-11E8-9ECC-D89EF314B0B8,2,195,194.4171942,143.8550658,172.0332808,0.380981939,0.28189987,0.337118191,2,3,2,2,3,7,8,5,10,6,10
634,z SA_Vol Best.2781_Q3,9318B244-68CF-11E8-9ECC-D89EF314B0B8,2,198,203.6853598,152.628482,181.6941363,0.378591709,0.283691856,0.337716435,2,2,2,2,3,6,6,4,3,11,9
635,z SA_Vol Best.2781_Q4,9318B245-68CF-11E8-9ECC-D89EF314B0B8,2,189,186.0840058,126.864162,157.7054461,0.395373583,0.269548896,0.335077521,1,3,1,1,6,2,1,3,7,2,7
636,z SA_Vol Best.2787_Q1,9318B246-68CF-11E8-9ECC-D89EF314B0B8,2,197,187.3447989,126.7584376,163.931785,0.391906012,0.265165588,0.3429284,1,3,1,1,6,2,1,5,7,7,7
637,z SA_Vol Best.2787_Q2,9318B247-68CF-11E8-9ECC-D89EF314B0B8,2,188,186.8452376,122.9674834,160.7037365,0.3971067,0.261345765,0.341547536,1,3,1,1,6,2,1,3,2,2,7
638,z SA_Vol Best.2787_Q3,9318B248-68CF-11E8-9ECC-D89EF314B0B8,2,186,183.5726854,122.5620647,160.2800675,0.393582447,0.262774809,0.343642743,1,3,1,4,5,2,4,3,2,2,7
639,z SA_Vol Best.2787_Q4,9318B249-68CF-11E8-9ECC-D89EF314B0B8,2,194,187.4008142,129.5458444,165.3362849,0.388570271,0.268609633,0.342820096,1,3,2,1,6,2,1,5,7,7,7
